Region,Date,Recoveries,Cases,Deaths,Retail_&_Recreation,Grocery_&_Pharmacy,Parks,Transit_stations,Workplaces,Residential,Vaccinated,Fully_Vaccinated,Revaccinated,Population
77,10/9/2021,1509679,1674065,29595,-14,-8,-5,5,-15,-4,5000000,3611289,118000,12932259
77,10/10/2021,1511856,1678675,29667,-11,-2,16,8,-12,-6,5000000,3611289,118000,12933246
77,10/11/2021,1514140,1683677,29738,-15,-4,6,-1,-23,2,5000000,3611289,118000,12934232
77,10/12/2021,1516617,1688376,29808,-14,-3,8,0,-23,3,5000000,3611289,118000,12935219
77,10/13/2021,1519184,1692786,29880,-16,-4,-7,-2,-23,3,5000000,3611289,118000,12936205
77,10/14/2021,1522320,1699498,29951,-19,-8,-24,-4,-23,4,5000000,3611289,279000,12937192
77,10/15/2021,1526076,1706129,30021,-17,-6,-21,-4,-24,4,5000000,3611289,279000,12938178
77,10/16/2021,1529713,1712674,30093,-16,-9,-36,-1,-15,-1,5000000,3611289,279000,12939165
77,10/17/2021,1532919,1719414,30163,-13,-3,-19,2,-12,-2,5000000,3611289,279000,12940151
77,10/18/2021,1536156,1726237,30232,-18,-7,-18,-4,-22,4,5000000,3611289,279000,12941138
77,10/19/2021,1540144,1731937,30305,-17,-6,-19,-3,-22,4,5000000,3611289,279000,12942124
77,10/20/2021,1544301,1737784,30381,-17,-7,-25,-3,-23,4,5000000,3611289,279000,12943111
77,10/21/2021,1548573,1745681,30458,-16,-4,-12,-3,-22,4,5000000,3611289,279000,12944097
77,10/22/2021,1552735,1753847,30537,-17,-6,-20,-4,-23,4,5051629,3611289,279000,12945084
77,10/23/2021,1556721,1761650,30619,-14,-7,-35,0,-13,-1,5051629,3611289,279000,12946070
77,10/24/2021,1560538,1766929,30703,-15,-6,-42,-3,-12,-1,5051629,3611289,279000,12947057
77,10/25/2021,1564430,1774707,30786,-13,-5,-15,-4,-25,5,5051629,3611289,279000,12948043
77,10/26/2021,1568354,1780781,30872,-10,-3,-7,-1,-26,5,5051629,3611289,279000,12949030
77,10/27/2021,1572825,1786570,30963,-7,-1,-16,0,-27,4,5051629,3611289,279000,12950016
77,10/28/2021,1578057,1795010,31058,-38,-6,-18,-19,-42,12,5051629,3611289,279000,12951003
77,10/29/2021,1583191,1802521,31151,-42,-10,-19,-21,-44,12,5051629,3611289,279000,12951989
77,10/30/2021,1588697,1809788,31248,-43,-12,-12,-15,-28,2,5051629,3611289,279000,12952976
77,10/31/2021,1593747,1817391,31342,-43,-10,-5,-14,-24,0,5051629,3611289,279000,12953962
77,11/1/2021,1599004,1824494,31438,-41,-12,5,-24,-48,11,5051629,3611289,279000,12954949
77,11/2/2021,1605363,1830230,31536,-42,-13,-17,-27,-48,13,5051629,3611289,279000,12955935
77,11/3/2021,1611991,1837057,31631,-42,-10,-29,-26,-50,12,5051629,3611289,279000,12956922
77,11/4/2021,1618624,1843362,31728,-44,-12,7,-40,-76,18,5051629,4410000,279000,12957908
77,11/5/2021,1624648,1849769,31821,-54,-26,-33,-46,-76,21,5051629,4410000,279000,12958895
77,11/6/2021,1630606,1856649,31919,-51,-22,-37,-27,-34,3,5051629,4410000,279000,12959881
77,11/7/2021,1635844,1861624,32015,-47,-13,-23,-19,-23,1,5051629,4410000,279000,12960868
77,11/8/2021,1641106,1866606,32112,-21,-8,-29,-8,-22,5,5051629,4410000,279000,12961854
77,11/9/2021,1648363,1871893,32207,-20,-7,-28,-7,-22,5,5051629,4410000,279000,12962841
77,11/10/2021,1655912,1875820,32305,-21,-5,-27,-6,-22,5,5051629,4410000,279000,12963828
77,11/11/2021,1661417,1882060,32399,-39,-6,-53,-6,-22,5,5051629,4410000,279000,12964814
77,11/12/2021,1668369,1887243,32495,-39,-7,-57,-6,-22,6,5051629,4410000,279000,12965801
77,11/13/2021,1674966,1891428,32592,-34,-4,-63,0,-13,1,5051629,4410000,279000,12966787
77,11/14/2021,1681439,1895162,32687,-34,-1,-59,0,-10,0,5051629,4410000,279000,12967774
77,11/15/2021,1687803,1898951,32780,-38,-5,-52,-4,-20,5,5051629,4410000,279000,12968760
77,11/16/2021,1695190,1901557,32877,-28,-4,-41,-4,-21,5,5051629,4410000,279000,12969747
77,11/17/2021,1702667,1904523,32973,-29,-6,-42,-5,-21,5,5051629,4410000,279000,12970733
77,11/18/2021,1709871,1908585,33067,-29,-6,-41,-6,-21,5,5051629,4410000,279000,12971720
77,11/19/2021,1716433,1911956,33162,-29,-6,-45,-6,-21,6,5330506,4788247,750000,12972706
77,11/20/2021,1722920,1915195,33255,-28,-10,-64,-5,-14,2,5330506,4788247,750000,12973693
77,11/21/2021,1729001,1918633,33352,-24,-3,-50,-1,-11,0,5330506,4788247,750000,12974679
77,11/22/2021,1734540,1921419,33446,-30,-8,-44,-5,-20,6,5330506,4788247,750000,12975666
77,11/23/2021,1739891,1924168,33542,-29,-6,-41,-4,-21,5,5330506,4788247,750000,12976652
77,11/24/2021,1745284,1926701,33635,-30,-8,-44,-3,-21,5,5330506,4788247,750000,12977639
77,11/25/2021,1750445,1930050,33727,-28,-6,-43,-3,-21,5,5330506,4788247,750000,12978625
77,11/26/2021,1755581,1933979,33821,-28,-7,-46,-5,-22,6,5502513,4926308,750000,12979612
77,11/27/2021,1760697,1937409,33917,-26,-8,-60,-2,-12,2,5502513,4926308,750000,12980598
77,11/28/2021,1764835,1940495,34012,-25,-2,-49,0,-10,0,5502513,4926308,750000,12981585
77,11/29/2021,1768538,1943929,34105,-31,-8,-43,-4,-20,6,5502513,4926308,750000,12982571
77,11/30/2021,1772354,1946717,34202,-33,-12,-48,-4,-21,6,5502513,4926308,750000,12983558
77,12/1/2021,1776082,1949474,34296,-29,-6,-41,-1,-22,6,5502513,4926308,750000,12984544
77,12/2/2021,1779716,1953279,34388,-23,-6,-34,-3,-21,5,5502513,4926308,750000,12985531
77,12/3/2021,1783316,1956583,34483,-23,-7,-38,-5,-21,6,5637147,5072241,750000,12986517
77,12/4/2021,1787034,1959939,34576,-20,-7,-51,-3,-13,2,5637147,5072241,750000,12987504
77,12/5/2021,1790218,1963240,34668,-19,-2,-37,0,-10,0,5637147,5072241,750000,12988490
77,12/6/2021,1792971,1966374,34759,-23,-8,-36,-5,-20,6,5700000,5072241,680000,12989477
77,12/7/2021,1795940,1968947,34853,-24,-7,-32,-1,-20,6,5700000,5072241,680000,12990463
77,12/8/2021,1798947,1971951,34943,-20,-7,-34,-5,-19,5,5700000,5072241,680000,12991450
77,12/9/2021,1802118,1974899,35035,-20,-7,-31,-5,-18,5,5700000,5072241,680000,12992436
77,12/10/2021,1805490,1978376,35124,-21,-9,-39,-7,-19,6,5815552,5296362,680000,12993423
77,12/11/2021,1809074,1981516,35210,-19,-9,-54,-7,-8,2,5815552,5296362,680000,12994409
77,12/12/2021,1812568,1984378,35298,-16,-3,-36,-3,-5,0,5815552,5296362,680000,12995396
77,12/13/2021,1815584,1987272,35382,-19,-6,-25,-3,-17,5,5815552,5296362,680000,12996382
77,12/14/2021,1819020,1989248,35471,-18,-4,-16,0,-17,5,5815552,5296362,680000,12997369
77,12/15/2021,1822086,1991707,35558,-14,-3,-22,1,-18,4,5815552,5296362,680000,12998355
77,12/16/2021,1825126,1995029,35643,-15,-4,-24,-1,-17,4,5815552,5296362,680000,12999342
77,12/17/2021,1828635,1997784,35726,-17,-6,-28,-2,-18,5,5815552,5467395,680000,13000328
77,12/18/2021,1831571,2000067,35805,-13,-6,-39,2,-5,0,5815552,5467395,680000,13001315
77,12/19/2021,1834232,2003080,35886,-12,-1,-28,3,-2,-1,5815552,5467395,680000,13002301
77,12/20/2021,1836874,2005710,35964,-17,-7,-32,-1,-17,4,5815552,5467395,680000,13003288
77,12/21/2021,1840029,2007616,36044,-19,-9,-35,-4,-17,5,5815552,5467395,680000,13004274
77,12/22/2021,1843148,2009520,36125,-21,-12,-42,-7,-19,6,5815552,5467395,680000,13005261
77,12/23/2021,1846440,2012582,36202,-15,-5,-34,-4,-18,5,5815552,5467395,680000,13006247
77,12/24/2021,1849212,2014708,36277,-17,-9,-36,-4,-18,5,5815552,5467395,680000,13007234
77,12/25/2021,1852320,2017422,36349,-15,-8,-48,3,-4,1,5815552,5467395,680000,13008220
77,12/26/2021,1855083,2019602,36420,-12,-1,-41,2,0,0,5815552,5467395,680000,13009207
77,12/27/2021,1857711,2021841,36488,-10,-3,-26,-1,-23,5,5815552,5467395,680000,13010193
77,12/28/2021,1860822,2023546,36561,-6,3,-18,2,-25,4,5815552,5467395,680000,13011180
77,12/29/2021,1863475,2025344,36631,-5,6,-29,0,-29,4,5815552,5467395,680000,13012166
77,12/30/2021,1865970,2028005,36702,-1,20,-25,-5,-39,6,5815552,5467395,680000,13013153
77,12/31/2021,1868696,2030744,36771,-32,-3,-25,-40,-80,21,5815552,5467395,680000,13014139
77,1/1/2022,1871054,2033216,36838,-64,-60,-24,-42,-68,9,5900000,5467395,680000,13015126
77,1/2/2022,1873286,2035040,36907,-33,-31,-21,-20,-38,1,5900000,5467395,680000,13016113
77,1/3/2022,1875577,2036375,36977,-25,-27,6,-39,-79,17,5900000,5467395,680000,13017099
77,1/4/2022,1877851,2038342,37045,-24,-23,6,-37,-76,16,5900000,5467395,680000,13018086
77,1/5/2022,1880499,2040649,37116,-27,-24,-8,-36,-75,16,5900000,5467395,680000,13019072
77,1/6/2022,1882737,2043006,37183,-26,-19,6,-35,-74,16,5900000,5467395,680000,13020059
77,1/7/2022,1884960,2046700,37255,-36,-31,-7,-42,-79,20,5900000,5467395,680000,13021045
77,1/8/2022,1887020,2049772,37324,-33,-27,-39,-20,-26,3,5900000,5467395,680000,13022032
77,1/9/2022,1889078,2053046,37395,-29,-16,-37,-13,-8,2,5900000,5467395,680000,13023018
77,1/10/2022,1891175,2055824,37465,-28,-15,-37,-11,-20,6,5900000,5467395,680000,13024005
77,1/11/2022,1893867,2060459,37533,-28,-14,-40,-12,-20,7,5900000,5467395,680000,13024991
77,1/12/2022,1896693,2064467,37599,-29,-16,-45,-13,-19,7,5900000,5467395,680000,13025978
77,1/13/2022,1899550,2069957,37670,-28,-14,-42,-12,-20,7,5900000,5467395,680000,13026964
77,1/14/2022,1902438,2075669,37739,-28,-15,-41,-11,-20,7,5900000,5467395,680000,13027951
77,1/15/2022,1905315,2082224,37807,-25,-15,-49,-12,-13,3,5900000,5467395,680000,13028937
77,1/16/2022,1907686,2088704,37877,-25,-11,-38,-11,-9,2,5900000,5467395,680000,13029924
77,1/17/2022,1909491,2096233,37944,-27,-14,-35,-9,-20,6,5900000,5467395,680000,13030910
77,1/18/2022,1911329,2104575,38013,-28,-14,-31,-8,-22,7,5900000,5467395,680000,13031897
77,1/19/2022,1913326,2113370,38084,-26,-13,-28,-10,-24,7,5900000,5467395,680000,13032883
77,1/20/2022,1915633,2124927,38154,-26,-13,-35,-13,-25,8,5900000,5467395,680000,13033870
77,1/21/2022,1917946,2140914,38226,-28,-15,-39,-13,-27,9,5900000,5467395,680000,13034856
77,1/22/2022,1920971,2157008,38295,-27,-16,-45,-14,-15,4,5900000,5467395,680000,13035843
77,1/23/2022,1923786,2174536,38368,-28,-13,-38,-15,-11,3,5900000,5467395,680000,13036829
77,1/24/2022,1927017,2194045,38439,-29,-15,-37,-16,-29,10,5900000,5467395,680000,13037816
77,1/25/2022,1931016,2212980,38514,-28,-13,-36,-17,-32,11,5900000,5467395,680000,13038802
77,1/26/2022,1935354,2232836,38588,-29,-15,-36,-18,-33,11,6000000,5467395,1000000,13039789
77,1/27/2022,1940819,2259422,38660,-29,-15,-37,-20,-33,11,6000000,5467395,1000000,13040775
77,1/28/2022,1946142,2283416,38734,-32,-17,-43,-22,-34,12,6062844,5673588,1000000,13041762
77,1/29/2022,1951552,2309904,38810,-30,-18,-46,-18,-17,5,6062844,5673588,1000000,13042748
77,1/30/2022,1956577,2333934,38887,-30,-16,-40,-18,-12,3,6062844,5673588,1000000,13043735
77,1/31/2022,1962382,2357351,38962,-30,-16,-35,-18,-31,10,6062844,5673588,1000000,13044721
77,2/1/2022,1970326,2378884,39038,-29,-14,-32,-18,-32,11,6062844,5673588,1000000,13045708
77,2/2/2022,1981801,2402668,39116,-29,-14,-36,-19,-32,11,6062844,5673588,1000000,13046694
77,2/3/2022,1994160,2429572,39192,-28,-13,-32,-19,-31,11,6062844,5673588,1000000,13047681
77,2/4/2022,2007965,2454591,39271,-28,-13,-36,-19,-31,11,6149637,5756593,1000000,13048667
77,2/5/2022,2021805,2477035,39353,-25,-14,-44,-15,-17,4,6149637,5756593,1000000,13049654
77,2/6/2022,2034827,2495891,39434,-26,-13,-38,-14,-12,2,6149637,5756593,1000000,13050640
77,2/7/2022,2047924,2511333,39517,-27,-13,-31,-14,-27,8,6149637,5756593,1000000,13051627
77,2/8/2022,2068597,2524235,39602,-25,-12,-27,-12,-26,8,6149637,5756593,1000000,13052613
77,2/9/2022,2094533,2535756,39684,-24,-11,-26,-12,-26,8,6149637,5756593,1000000,13053600
77,2/10/2022,2118897,2558503,39768,-23,-10,-28,-11,-25,7,6149637,5756593,1000000,13054586
77,2/11/2022,2140512,2577044,39849,-23,-11,-33,-12,-24,7,6199585,5803415,1000000,13055573
77,2/12/2022,2160558,2591380,39934,-19,-12,-43,-8,-13,2,6199585,5803415,1000000,13056559
77,2/13/2022,2185131,2603876,40020,-20,-9,-35,-8,-9,0,6199585,5803415,1000000,13057546
77,2/14/2022,2214046,2613492,40102,-17,-7,-23,-7,-21,5,6199585,5803415,1000000,13058532
77,2/15/2022,2244013,2621652,40186,-20,-8,-18,-6,-21,5,6199585,5803415,1000000,13059519
77,2/16/2022,2281792,2632914,40273,-20,-9,-25,-7,-21,5,6199585,5803415,1000000,13060505
77,2/17/2022,2324231,2642619,40358,-22,-11,-29,-8,-20,6,6199585,5803415,1000000,13061492
77,2/18/2022,2363212,2650927,40444,-22,-12,-32,-8,-21,6,6199585,5803415,1000000,13062478
77,2/19/2022,2398976,2657801,40531,-22,-15,-54,-8,-11,1,6199585,5803415,1000000,13063465
77,2/20/2022,2418457,2664189,40615,-18,-8,-40,-5,-7,-1,6199585,5803415,1000000,13064451
77,2/21/2022,2431079,2669186,40698,-19,-10,-24,-6,-24,5,6199585,5803415,1000000,13065438
77,2/22/2022,2443899,2673436,40783,-12,-3,-18,-2,-25,4,6199585,5803415,1000000,13066424
77,2/23/2022,2452895,2679100,40866,-15,-10,-24,-33,-73,19,6199585,5803415,1000000,13067411
77,2/24/2022,2459296,2683830,40948,-25,-16,-30,-10,-26,6,6199585,5803415,1000000,13068398
77,2/25/2022,2466755,2687163,41032,-25,-14,-31,-10,-26,6,6199585,5803415,1000000,13069384
77,2/26/2022,2473013,2691110,41115,-24,-14,-46,-8,-10,1,6199585,5803415,1000000,13070371
77,2/27/2022,2477563,2694160,41196,-21,-8,-36,-6,-5,-1,6199585,5803415,1000000,13071357
77,2/28/2022,2481921,2696744,41276,-23,-10,-29,-6,-17,4,6199585,5803415,1000000,13072344
77,3/1/2022,2487594,2698810,41360,-21,-8,-23,-4,-18,3,6199585,5803415,1000000,13073330
77,3/2/2022,2492797,2701834,41441,-21,-6,-26,-4,-18,3,6199585,5803415,1000000,13074317
77,3/3/2022,2497491,2704517,41523,-19,-4,-26,-5,-18,3,6199585,5803415,1000000,13075303
77,3/4/2022,2501129,2706980,41602,-25,-11,-43,-9,-17,5,6199585,5803415,1000000,13076290
77,3/5/2022,2504198,2709040,41679,-23,-9,-56,18,132,-9,6199585,5803415,1000000,13077276
77,3/6/2022,2506536,2710941,41754,-15,-1,-37,2,-1,-4,6199585,5803415,1000000,13078263
78,12/20/2020,117132,200813,6840,-24,-2,-11,-13,-8,2,546,0,0,5376992
78,12/21/2020,119002,204565,6917,-24,-6,-14,-19,-23,8,689,0,0,5377604
78,12/22/2020,120901,208325,6999,-22,-4,-11,-17,-23,7,1050,0,0,5378217
78,12/23/2020,123518,212074,7074,-21,-2,-3,-15,-23,7,1560,0,0,5378829
78,12/24/2020,126171,215830,7146,-19,-1,-11,-16,-23,7,2186,0,0,5379442
78,12/25/2020,129205,219581,7222,-24,-3,-9,-14,-23,8,3043,0,0,5380054
78,12/26/2020,133111,223336,7304,-21,0,2,-1,13,1,3894,0,0,5380667
78,12/27/2020,136239,227097,7378,-17,7,13,-3,-2,0,4195,0,0,5381279
78,12/28/2020,138487,230845,7453,-14,5,0,-12,-29,7,4283,0,0,5381892
78,12/29/2020,140596,234602,7532,-11,13,-7,-10,-32,7,4913,0,0,5382504
78,12/30/2020,144874,238366,7610,-8,33,-7,-9,-38,8,5372,0,0,5383117
78,12/31/2020,148447,242124,7694,-31,13,-19,-40,-73,19,5885,0,0,5383729
78,1/1/2021,151505,245870,7769,-74,-57,7,-63,-88,28,5942,0,0,5384342
78,1/2/2021,152450,249612,7845,-52,-33,-7,-38,-57,9,5942,0,0,5384955
78,1/3/2021,153356,253350,7925,-39,-17,24,-21,-24,1,6066,0,0,5385567
78,1/4/2021,154982,257007,8004,-27,-17,33,-41,-73,18,6269,0,0,5386180
78,1/5/2021,156711,260656,8077,-27,-16,29,-40,-72,17,7014,0,0,5386792
78,1/6/2021,158499,263997,8135,-27,-13,25,-40,-71,17,8067,0,0,5387405
78,1/7/2021,160335,267002,8204,-33,-20,28,-46,-77,20,9347,0,0,5388017
78,1/8/2021,162091,270019,8259,-36,-23,5,-44,-71,20,10127,0,0,5388630
78,1/9/2021,163732,273025,8328,-38,-24,-17,-29,-29,6,11597,0,0,5389242
78,1/10/2021,166416,276035,8378,-37,-17,-19,-27,-11,4,13007,0,0,5389855
78,1/11/2021,168289,279039,8420,-34,-16,-30,-27,-22,9,13692,0,0,5390467
78,1/12/2021,169547,281770,8488,-32,-14,-29,-27,-22,8,15352,0,0,5391080
78,1/13/2021,172972,284773,8566,-33,-13,-29,-28,-23,7,17025,0,0,5391692
78,1/14/2021,176523,287814,8649,-36,-18,-33,-31,-26,7,18477,0,0,5392305
78,1/15/2021,180438,290908,8721,-37,-19,-33,-29,-26,7,19885,0,0,5392917
78,1/16/2021,184063,294161,8788,-35,-19,-34,-30,-20,5,21872,0,0,5393530
78,1/17/2021,187135,297477,8847,-33,-14,2,-24,-15,2,22349,0,0,5394143
78,1/18/2021,188303,300764,8902,-33,-16,-10,-25,-25,6,24817,0,0,5394755
78,1/19/2021,190562,304045,8971,-32,-15,-7,-25,-25,6,27499,0,0,5395368
78,1/20/2021,193417,307392,9043,-31,-13,-10,-23,-25,6,30159,0,0,5395980
78,1/21/2021,197611,310504,9122,-32,-15,-23,-27,-25,6,32453,0,0,5396593
78,1/22/2021,202307,313608,9181,-34,-14,-20,-23,-24,7,35031,0,0,5397205
78,1/23/2021,206512,316664,9254,-32,-15,-15,-20,-16,3,35920,0,0,5397818
78,1/24/2021,208772,319593,9315,-32,-12,-20,-22,-13,1,36225,0,0,5398430
78,1/25/2021,209671,321709,9374,-30,-12,-20,-22,-23,6,36225,0,0,5399043
78,1/26/2021,212093,323219,9432,-30,-12,-22,-23,-23,6,39441,6686,0,5399655
78,1/27/2021,217888,325032,9502,-27,-10,-4,-20,-23,6,43542,7761,0,5400268
78,1/28/2021,222012,327160,9571,-28,-10,-18,-22,-23,6,49408,8860,0,5400880
78,1/29/2021,225640,329444,9622,-29,-9,-17,-20,-22,6,56068,9691,0,5401493
78,1/30/2021,229049,331956,9686,-25,-9,-9,-17,-15,2,61894,11150,0,5402105
78,1/31/2021,230486,334116,9733,-27,-8,10,-16,-12,0,64812,12221,0,5402718
78,2/1/2021,231759,335958,9786,-29,-11,-12,-20,-22,6,66060,12588,0,5403330
78,2/2/2021,233683,337442,9851,-28,-10,-12,-19,-22,5,72334,15027,0,5403943
78,2/3/2021,237310,339358,9906,-28,-11,-4,-16,-23,5,78954,16845,0,5404556
78,2/4/2021,240463,340929,9959,-29,-13,-19,-21,-23,6,86479,18280,0,5405168
78,2/5/2021,243475,342392,9997,-31,-14,-30,-22,-23,6,94463,19609,0,5405781
78,2/6/2021,245947,343640,10042,-29,-14,-29,-22,-17,4,102304,21417,0,5406393
78,2/7/2021,248286,344815,10081,-29,-12,-17,-21,-14,1,106894,21891,0,5407006
78,2/8/2021,249376,346366,10122,-30,-14,-19,-20,-23,6,109085,22007,0,5407618
78,2/9/2021,253115,347444,10183,-29,-13,-19,-20,-22,6,117500,24300,0,5408231
78,2/10/2021,256704,348613,10237,-27,-11,-24,-20,-23,6,126473,27011,0,5408843
78,2/11/2021,260037,349740,10298,-26,-9,-23,-20,-22,6,135606,29481,0,5409456
78,2/12/2021,263483,350874,10356,-26,-10,-28,-20,-22,6,144493,31867,0,5410068
78,2/13/2021,266161,352004,10408,-21,-8,-20,-17,-15,3,153767,34256,0,5410681
78,2/14/2021,267706,353103,10463,-18,-5,-2,-12,-11,1,158563,35009,0,5411293
78,2/15/2021,269203,354196,10512,-27,-11,-20,-18,-21,6,160626,35287,0,5411906
78,2/16/2021,272134,355278,10560,-26,-10,-18,-14,-21,5,168745,38340,0,5412518
78,2/17/2021,275016,356381,10597,-24,-7,-20,-16,-20,6,178247,42424,0,5413131
78,2/18/2021,278250,357475,10639,-26,-9,-27,-20,-21,6,187661,47716,0,5413744
78,2/19/2021,281926,358562,10686,-27,-10,-23,-17,-19,7,196173,54324,0,5414356
78,2/20/2021,284622,359654,10738,-21,-5,-15,11,93,-7,205343,59773,0,5414969
78,2/21/2021,286972,360650,10787,-15,0,0,-3,-6,-2,213220,62708,0,5415581
78,2/22/2021,287990,361607,10834,-14,-7,-11,-35,-72,17,215407,64225,0,5416194
78,2/23/2021,289713,362520,10875,-28,-19,-39,-46,-76,20,217384,68517,0,5416806
78,2/24/2021,291203,363429,10912,-28,-11,-11,-10,-20,5,219125,72019,0,5417419
78,2/25/2021,293504,364340,10960,-24,-8,-18,-11,-20,5,226188,80459,0,5418031
78,2/26/2021,295171,365287,11000,-24,-7,-23,-12,-19,6,234180,88772,0,5418644
78,2/27/2021,297709,366238,11039,-16,-4,-22,-8,-11,3,242383,97183,0,5419256
78,2/28/2021,298937,367177,11077,-18,-2,-16,-7,-9,1,245941,101345,0,5419869
78,3/1/2021,300257,368120,11112,-22,-6,-16,-12,-19,5,246000,103000,0,5420481
78,3/2/2021,302916,369057,11161,-17,-3,-5,-10,-18,4,253674,112254,0,5421094
78,3/3/2021,305551,370019,11200,-18,-3,-12,-10,-18,4,260505,120652,0,5421706
78,3/4/2021,308160,371005,11248,-16,2,-15,-11,-18,4,267676,129439,0,5422319
78,3/5/2021,310751,371988,11274,-17,-2,-13,-8,-17,4,274018,137751,0,5422931
78,3/6/2021,313501,372963,11313,-14,-1,-19,-5,-14,1,280053,146886,0,5423544
78,3/7/2021,314903,373931,11350,-7,6,-5,0,-7,-2,282668,151389,0,5424157
78,3/8/2021,316314,374887,11393,-9,-2,-4,-36,-77,17,283625,153144,0,5424769
78,3/9/2021,317686,375828,11435,-29,-15,-28,-17,-19,5,284395,155706,0,5425382
78,3/10/2021,320435,376787,11487,-25,-8,-21,-15,-19,6,288855,167235,0,5425994
78,3/11/2021,323240,377748,11527,-23,-6,-20,-14,-18,5,294706,176918,0,5426607
78,3/12/2021,326101,378705,11573,-24,-7,-24,-14,-18,5,299771,185827,0,5427219
78,3/13/2021,328427,379648,11619,-18,-4,-21,-8,-11,3,305182,195382,0,5427832
78,3/14/2021,329268,380585,11656,-19,-5,3,-8,-11,1,306878,200575,0,5428444
78,3/15/2021,329952,381518,11701,-24,-6,-21,-11,-18,5,307609,202069,0,5429057
78,3/16/2021,331126,382434,11743,-21,-4,-16,-11,-18,4,311530,207568,0,5429669
78,3/17/2021,332123,383361,11773,-19,-3,-10,-10,-17,4,315693,210920,0,5430282
78,3/18/2021,334164,384279,11806,-20,-4,-15,-11,-18,4,319463,217626,0,5430894
78,3/19/2021,336191,385200,11844,-20,-4,-17,-10,-18,5,322794,225294,0,5431507
78,3/20/2021,337264,386099,11880,-17,-5,-26,-9,-14,2,326049,233119,0,5432119
78,3/21/2021,337555,386980,11917,-18,-3,-10,-5,-9,0,327587,236187,0,5432732
78,3/22/2021,337800,387845,11952,-17,-4,-3,-10,-24,5,328615,237044,0,5433345
78,3/23/2021,339163,388657,11994,-15,-4,1,-9,-24,4,332322,243738,0,5433957
78,3/24/2021,339868,389464,12029,-10,1,16,-5,-24,4,336769,250563,0,5434570
78,3/25/2021,341141,390268,12066,-13,0,-3,-9,-25,4,341316,257424,0,5435182
78,3/26/2021,342756,391050,12102,-15,-2,-8,-9,-25,5,346914,263529,0,5435795
78,3/27/2021,343948,391799,12134,-8,1,19,3,-18,-1,354154,269494,0,5436407
78,3/28/2021,344728,392500,12167,-6,6,45,8,-7,-3,358131,271699,0,5437020
78,3/29/2021,345441,393197,12197,-16,-1,5,-7,-16,3,359843,272319,0,5437632
78,3/30/2021,346502,393916,12233,-20,-4,-11,-10,-16,4,368057,274342,0,5438245
78,3/31/2021,347480,394631,12270,-17,-1,-8,-9,-16,4,376357,278720,0,5438857
78,4/1/2021,348581,395341,12301,-14,1,7,-6,-15,3,384078,284106,0,5439470
78,4/2/2021,349618,396049,12330,-17,-1,-1,-8,-15,3,392126,289240,0,5440082
78,4/3/2021,350637,396766,12366,-14,-2,-8,-4,-10,1,401057,294321,0,5440695
78,4/4/2021,351592,397477,12394,-14,0,-1,-3,-8,-1,405074,296101,0,5441307
78,4/5/2021,352408,398184,12421,-19,-5,-7,-10,-15,4,406838,296742,0,5441920
78,4/6/2021,353750,398886,12452,-18,-3,-10,-9,-15,4,414934,301006,0,5442532
78,4/7/2021,354689,399591,12488,-15,0,7,-6,-16,3,423594,304905,0,5443145
78,4/8/2021,355627,400286,12521,-16,-2,-7,-9,-15,3,432606,308784,0,5443758
78,4/9/2021,356556,400989,12551,-17,-2,-12,-8,-15,3,441581,311912,0,5444370
78,4/10/2021,357509,401688,12582,-11,-2,-11,-3,-9,0,450728,315041,0,5444983
78,4/11/2021,357577,402382,12601,-2,9,79,13,-6,-5,454890,316472,0,5445595
78,4/12/2021,357829,403088,12635,-10,3,51,0,-14,1,456549,317495,0,5446208
78,4/13/2021,359023,403789,12665,-13,1,15,-4,-15,2,463705,321232,0,5446820
78,4/14/2021,360000,404501,12693,-11,4,13,-3,-15,2,471559,325806,0,5447433
78,4/15/2021,361456,405220,12720,-9,5,19,-3,-15,1,479424,330302,0,5448045
78,4/16/2021,361875,405924,12750,-11,3,19,-2,-14,1,487411,335844,0,5448658
